SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;820R / 2W = RESISTOR = 212;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;18K / 2W = RESISTOR = 213;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;27R / 2W = RESISTOR = 214;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;39K / 2W = RESISTOR = 215;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;2SK 3532 = TRANSISTOR;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;560R / 2W = RESISTOR = 217;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;1K2 / 1W = RESISTOR = 218;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;680R / 1/4W = RESISTOR = 219;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CARTAO MEMORIA SD 4GB P CAMERA FOTOGRAFICA = 220;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;270R / 1/4 = RESISTOR = 221;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;39R / 1/4W = RESISTOR = 222;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;220K / 1/4W = RESISTOR = 223;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;6K8 / 1/4W = RESISTOR = 225;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;STK 412-290 = CI307;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO REDE 3M AZUL UTP CAT5E = 227;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO REDE  UTP CAT5E FTP 10M - AZUL;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONVERSOR DE VÍDEO HADMI PARA RCA PIX;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;18R / 1/4W = RESISTOR = 230;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;SOLDA BEST 2,4MM 500G = 231;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;GARRA JACARÉ 20A ISOLADA UN = 232;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;STRY 6763 = CI308;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CHAVE GANGORRA 2 POLOS KCD1-101 - PRETO = 234;IMPOT
